system:index,MOD09GA_NDSI,MOD10A1_NDSI,albedo,albedo_value,aspect,date,elevation,latitude,longitude,method,pixel_col,pixel_id,pixel_row,slope,solar_zenith,tile_h,tile_v,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b07
1_1_2_2_2019_07_23_0,0.48144796380090493,,0.2563126084520553,0.2563126084520553,336.12576,2019-07-23,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,33.33,-11725,5219,0.2841,0.21610000000000001,0.311,0.3274,0.1326,0.0944
1_1_2_1_2019_07_26_0,0.3636363636363637,,0.16096873509899037,0.16096873509899037,336.12576,2019-07-26,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,33.42,-11725,5219,0.1635,0.1315,0.1633,0.168,0.0814,0.0703
1_1_2_2_2019_07_26_0,0.18371777476255088,,0.20815599051442635,0.20815599051442635,336.12576,2019-07-26,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,35.94,-11725,5219,0.231,0.19590000000000002,0.2073,0.21810000000000002,0.1559,0.12490000000000001
1_1_2_1_2019_07_28_0,0.7901851307669703,,0.24373080164399338,0.24373080164399338,336.12576,2019-07-28,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,34.38,-11725,5219,0.2901,0.21200000000000002,0.3024,0.30460000000000004,0.0543,0.0234
1_1_2_1_2019_07_28_1,0.8462334972819052,,0.26886423465686593,0.26886423465686593,45.64385,2019-07-28,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,34.38,-11726,5219,0.3395,0.2388,0.3557,0.35660000000000003,0.0522,0.021400000000000002
1_1_2_2_2019_07_30_0,0.09689816085643699,,0.2112767771602386,0.2112767771602386,336.12576,2019-07-30,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,35.19,-11725,5219,0.2096,0.1797,0.19160000000000002,0.1998,0.1683,0.1408
1_1_2_1_2019_08_04_0,0.7687861271676302,,0.2260094205236256,0.2260094205236256,336.12576,2019-08-04,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,35.81,-11725,5219,0.2659,0.2016,0.2666,0.27540000000000003,0.059800000000000006,0.027700000000000002
1_1_2_1_2019_08_05_0,0.38324804740102353,,0.20444048354436256,0.20444048354436256,336.12576,2019-08-05,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,39.730000000000004,-11725,5219,0.26380000000000003,0.2349,0.23470000000000002,0.25680000000000003,0.1326,0.08950000000000001
1_1_2_1_2019_08_05_1,0.49878542510121454,,0.16270742233371202,0.16270742233371202,45.64385,2019-08-05,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,35.33,-11726,5219,0.1807,0.15410000000000001,0.1953,0.18510000000000001,0.0821,0.0448
1_1_2_2_2019_08_05_0,0.6202849958088851,,0.14013969196331955,0.14013969196331955,45.64385,2019-08-05,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,35.42,-11726,5219,0.17200000000000001,0.15380000000000002,0.1429,0.1933,0.0448,0.0482
1_1_2_1_2019_08_07_0,0.47424412094064944,,0.13751415774087924,0.13751415774087924,336.12576,2019-08-07,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,41.38,-11725,5219,0.2713,0.2281,0.2358,0.26330000000000003,0.11460000000000001,0.0727
1_1_2_2_2019_08_07_0,0.27791914051456035,,0.1784943413614367,0.1784943413614367,336.12576,2019-08-07,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,40.980000000000004,-11725,5219,0.20950000000000002,0.1776,0.2162,0.226,0.127,0.1078
1_1_2_1_2019_08_08_0,0.7864450127877239,,0.21651099693757608,0.21651099693757608,336.12576,2019-08-08,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,38.14,-11725,5219,0.273,0.1879,0.2686,0.27940000000000004,0.0488,0.020200000000000003
1_1_2_1_2019_08_08_1,0.8454017720745494,,0.22362527784028893,0.22362527784028893,45.64385,2019-08-08,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,38.14,-11726,5219,0.28550000000000003,0.1899,0.29500000000000004,0.302,0.040400000000000005,0.019700000000000002
1_1_2_2_2019_08_08_0,0.7620578778135048,,0.1855662162175095,0.1855662162175095,45.64385,2019-08-08,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,37.24,-11726,5219,0.24230000000000002,0.1688,0.2156,0.2192,0.0475,0.025400000000000002
1_1_2_1_2019_08_09_0,0.5740021193924408,,0.19470373298981503,0.19470373298981503,336.12576,2019-08-09,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,36.62,-11725,5219,0.2147,0.1689,0.22190000000000001,0.2228,0.0733,0.0538
1_1_2_1_2019_08_10_0,0.560878243512974,,0.20988744862358916,0.20988744862358916,336.12576,2019-08-10,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,39.51,-11725,5219,0.2707,0.21000000000000002,0.2621,0.2737,0.0908,0.0611
1_1_2_2_2019_08_10_0,0.5958260869565217,,0.1940787233586221,0.1940787233586221,336.12576,2019-08-10,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,37.32,-11725,5219,0.21610000000000001,0.16290000000000002,0.22660000000000002,0.22940000000000002,0.0782,0.046400000000000004
1_1_2_2_2019_08_13_0,0.5936272370144041,,0.31683184206733667,0.31683184206733667,336.12576,2019-08-13,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,39.76,-11725,5219,0.378,0.3366,0.35400000000000004,0.36510000000000004,0.1198,0.07730000000000001
1_1_2_2_2019_08_15_0,0.44957264957264953,,0.25526123549644825,0.25526123549644825,336.12576,2019-08-15,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,39.660000000000004,-11725,5219,0.3079,0.2177,0.29150000000000004,0.2968,0.10840000000000001,0.0926
1_1_2_1_2019_08_18_0,0.2470111448834853,,0.29555784280864744,0.29555784280864744,336.12576,2019-08-18,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,39.480000000000004,-11725,5219,0.3027,0.257,0.3088,0.30770000000000003,0.2039,0.15360000000000001
1_1_2_2_2019_08_19_0,0.48876568427195793,,0.2301869947201738,0.2301869947201738,336.12576,2019-08-19,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,39.96,-11725,5219,0.2755,0.2019,0.24860000000000002,0.2551,0.09040000000000001,0.075
1_1_2_1_2019_08_20_0,0.7079907925024663,,0.22364061507384075,0.22364061507384075,336.12576,2019-08-20,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,40.46,-11725,5219,0.2508,0.1877,0.2524,0.2597,0.0625,0.0354
1_1_2_2_2019_08_20_0,0.18024985127900062,,0.20026910038385498,0.20026910038385498,336.12576,2019-08-20,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,42.410000000000004,-11725,5219,0.2182,0.1678,0.1893,0.19840000000000002,0.1303,0.1184
1_1_2_1_2019_08_22_0,0.7808130081300813,,0.22712122367614412,0.22712122367614412,336.12576,2019-08-22,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,41.59,-11725,5219,0.25630000000000003,0.1796,0.2631,0.2738,0.048400000000000006,0.023200000000000002
1_1_2_2_2019_08_22_0,0.7356253704801422,,0.23053307468800588,0.23053307468800588,336.12576,2019-08-22,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,42.31,-11725,5219,0.26,0.20020000000000002,0.2783,0.2928,0.0632,0.0369
1_1_2_1_2019_08_24_0,0.47056138749429494,,0.28394272408210486,0.28394272408210486,336.12576,2019-08-24,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,42.85,-11725,5219,0.3164,0.251,0.3191,0.32220000000000004,0.135,0.10650000000000001
1_1_2_1_2019_08_28_0,0.6301538461538463,,0.17042092478524928,0.17042092478524928,336.12576,2019-08-28,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,45.7,-11725,5219,0.2639,0.20120000000000002,0.24910000000000002,0.2649,0.07490000000000001,0.0468
1_1_2_1_2019_08_28_1,0.5283018867924528,,0.18424945649478242,0.18424945649478242,45.64385,2019-08-28,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,45.7,-11726,5219,0.2369,0.1927,0.2195,0.2349,0.0944,0.0613
1_1_2_2_2019_08_28_0,0.6451330020461853,,0.24971572847143406,0.24971572847143406,336.12576,2019-08-28,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,42.910000000000004,-11725,5219,0.30060000000000003,0.23440000000000003,0.2632,0.28140000000000004,0.0604,0.054
1_1_2_2_2019_08_28_1,0.6440172356645674,,0.22086340163306958,0.22086340163306958,45.64385,2019-08-28,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,42.9,-11726,5219,0.2757,0.21350000000000002,0.23850000000000002,0.248,0.0653,0.047
1_1_2_1_2019_08_29_0,0.7688373678827141,,0.22888839058271268,0.22888839058271268,336.12576,2019-08-29,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,43.660000000000004,-11725,5219,0.2467,0.1869,0.2511,0.2594,0.0497,0.027200000000000002
1_1_2_1_2019_08_29_1,0.8736214605067064,,0.24859501110868668,0.24859501110868668,45.64385,2019-08-29,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,43.65,-11726,5219,0.3005,0.22510000000000002,0.309,0.3143,0.0403,0.013600000000000001
1_1_2_1_2019_09_02_0,0.4353405725567621,,0.256855321898243,0.256855321898243,336.12576,2019-09-02,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,46.15,-11725,5219,0.2836,0.248,0.2776,0.2908,0.1303,0.0925
1_1_2_1_2019_09_02_1,0.6601271069356176,,0.24511354542813238,0.24511354542813238,45.64385,2019-09-02,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,46.15,-11726,5219,0.2808,0.2235,0.2938,0.3004,0.0883,0.0504
1_1_2_2_2019_09_02_0,0.8487095817264906,,0.24674345967273156,0.24674345967273156,45.64385,2019-09-02,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,45.34,-11726,5219,0.2857,0.2195,0.2922,0.3116,0.0483,0.020800000000000003
1_1_2_1_2019_09_03_0,0.4650317892824704,,0.1632413138197747,0.1632413138197747,336.12576,2019-09-03,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,44.92,-11725,5219,0.1544,0.1211,0.1567,0.1613,0.051800000000000006,0.046400000000000004
1_1_2_1_2019_09_03_1,0.813953488372093,,0.20431398891188915,0.20431398891188915,45.64385,2019-09-03,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,44.92,-11726,5219,0.2394,0.17470000000000002,0.24860000000000002,0.2574,0.0458,0.0229
1_1_2_1_2019_09_05_0,0.7362637362637361,,0.20850223446527172,0.20850223446527172,336.12576,2019-09-05,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,45.92,-11725,5219,0.2096,0.16240000000000002,0.2141,0.2212,0.0458,0.027200000000000002
1_1_2_2_2019_09_05_0,0.4884648248362291,,0.22343231372146077,0.22343231372146077,336.12576,2019-09-05,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,48.160000000000004,-11725,5219,0.26940000000000003,0.2044,0.24880000000000002,0.26130000000000003,0.0927,0.0785
1_1_2_1_2019_09_06_0,0.32511302918207974,,0.14064042280862388,0.14064042280862388,336.12576,2019-09-06,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,45.96,-11725,5219,0.1584,0.14500000000000002,0.1663,0.1612,0.0882,0.0637
1_1_2_2_2019_09_06_0,0.6822230138938369,,0.20364995133136474,0.20364995133136474,45.64385,2019-09-06,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,46.09,-11726,5219,0.2419,0.1769,0.2262,0.2361,0.0575,0.037700000000000004
1_1_2_1_2019_09_07_0,0.5987193169690501,,0.22009160265252203,0.22009160265252203,336.12576,2019-09-07,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,47.03,-11725,5219,0.2061,0.16540000000000002,0.21780000000000002,0.2247,0.0758,0.0453
1_1_2_1_2019_09_11_0,0.719717544812602,,0.2611187242874526,0.2611187242874526,336.12576,2019-09-11,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,49.6,-11725,5219,0.3184,0.2615,0.30560000000000004,0.3166,0.0862,0.0373
1_1_2_1_2019_09_13_0,0.34481062469257256,,0.10252310174828527,0.10252310174828527,336.12576,2019-09-13,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,51.03,-11725,5219,0.12490000000000001,0.0947,0.1515,0.13670000000000002,0.0755,0.0459
1_1_2_1_2019_09_19_0,0.5606737710553455,,0.2554192110498456,0.2554192110498456,336.12576,2019-09-19,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,50.910000000000004,-11725,5219,0.2257,0.2019,0.22740000000000002,0.227,0.0936,0.0489
1_1_2_1_2019_09_19_1,0.5450762829403607,,0.17433275530582604,0.17433275530582604,45.64385,2019-09-19,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,50.9,-11726,5219,0.15560000000000002,0.13540000000000002,0.18630000000000002,0.1671,0.0884,0.0354
1_1_2_2_2019_09_20_0,0.6236811254396248,,0.18381448822093446,0.18381448822093446,336.12576,2019-09-20,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,51.88,-11725,5219,0.1627,0.11760000000000001,0.1602,0.1385,0.0451,0.0239
1_1_2_1_2019_09_21_0,0.44478129060199223,,0.21638374035544725,0.21638374035544725,336.12576,2019-09-21,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,51.870000000000005,-11725,5219,0.163,0.1433,0.1766,0.1668,0.077,0.048
1_1_2_2_2019_09_21_0,0.36902485659655837,,0.1880929440168252,0.1880929440168252,45.64385,2019-09-21,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,54.410000000000004,-11726,5219,0.20020000000000002,0.159,0.1857,0.17900000000000002,0.1038,0.0716
1_1_2_1_2019_09_24_0,0.5725554397975889,,0.542476952625752,0.542476952625752,336.12576,2019-09-24,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,52.800000000000004,-11725,5219,0.5184,0.504,0.5422,0.5283,0.3312,0.07050000000000001
1_1_2_1_2019_09_24_1,0.6787053483323465,,0.4065950890038963,0.4065950890038963,45.64385,2019-09-24,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,52.800000000000004,-11726,5219,0.4016,0.37,0.466,0.4253,0.2275,0.0379
1_1_2_2_2019_09_24_0,0.6923471349826945,,0.6360219966135535,0.6360219966135535,336.12576,2019-09-24,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,52.9,-11725,5219,0.6659,0.6652,0.6305000000000001,0.6601,0.3,0.06470000000000001
1_1_2_1_2019_09_30_0,0.7226666666666668,,0.41594511184911326,0.41594511184911326,336.12576,2019-09-30,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,55.410000000000004,-11725,5219,0.3356,0.2942,0.4062,0.3553,0.1928,0.022500000000000003
1_1_2_1_2019_09_30_1,0.7264716249559394,,0.46572065511109306,0.46572065511109306,45.64385,2019-09-30,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,55.410000000000004,-11726,5219,0.45880000000000004,0.4188,0.528,0.4898,0.2601,0.0233
1_1_2_1_2020_06_02_0,0.48536320925189735,,0.5233478320717767,0.5233478320717767,336.12576,2020-06-02,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,32.97,-11725,5219,0.6121,0.5699000000000001,0.6089,0.6165,0.3952,0.1188
1_1_2_2_2020_06_23_0,0.3631315935591339,,0.2213810847985764,0.2213810847985764,336.12576,2020-06-23,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,30.240000000000002,-11725,5219,0.24300000000000002,0.16920000000000002,0.26,0.24550000000000002,0.1418,0.08360000000000001
1_1_2_2_2020_07_10_0,0.11448111804936069,,0.17005776880666762,0.17005776880666762,336.12576,2020-07-10,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,34.58,-11725,5219,0.1625,0.1361,0.20670000000000002,0.1874,0.2146,0.094
1_1_2_1_2020_07_14_0,0.8459251919742382,,0.29108109747256916,0.29108109747256916,45.64385,2020-07-14,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,31.810000000000002,-11726,5219,0.3688,0.2862,0.3695,0.37260000000000004,0.06380000000000001,0.014
1_1_2_1_2020_07_18_0,0.673982869379015,,0.24549948166617055,0.24549948166617055,336.12576,2020-07-18,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,34.03,-11725,5219,0.311,0.2451,0.3027,0.31270000000000003,0.0883,0.049
1_1_2_1_2020_07_20_0,0.6921850079744817,,0.22631185195255576,0.22631185195255576,336.12576,2020-07-20,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,35.38,-11725,5219,0.31,0.2447,0.3043,0.3183,0.0818,0.047900000000000005
1_1_2_2_2020_07_20_0,0.6474464579901154,,0.17666484713049524,0.17666484713049524,336.12576,2020-07-20,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,32.15,-11725,5219,0.22940000000000002,0.1763,0.18910000000000002,0.2,0.0594,0.039900000000000005
1_1_2_1_2020_07_24_0,0.674615002483855,,0.2854706936594918,0.2854706936594918,45.64385,2020-07-24,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,32.59,-11726,5219,0.32030000000000003,0.2707,0.3645,0.3371,0.1282,0.038700000000000005
1_1_2_1_2020_07_26_0,0.45200698080279234,,0.1466046792933837,0.1466046792933837,45.64385,2020-07-26,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,33.230000000000004,-11726,5219,0.1603,0.13670000000000002,0.1771,0.16640000000000002,0.07200000000000001,0.052000000000000005
1_1_2_2_2020_07_26_0,0.24593775819333524,,0.20117675149442374,0.20117675149442374,336.12576,2020-07-26,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,37.15,-11725,5219,0.2398,0.198,0.2156,0.2262,0.1388,0.11860000000000001
1_1_2_1_2020_07_27_0,0.6967349197565025,,0.21759438597607383,0.21759438597607383,336.12576,2020-07-27,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,36.28,-11725,5219,0.29000000000000004,0.2119,0.2887,0.30660000000000004,0.0669,0.0483
1_1_2_2_2020_07_27_0,0.4784580498866214,,0.22142631252395,0.22142631252395,336.12576,2020-07-27,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,33.83,-11725,5219,0.2777,0.18960000000000002,0.2535,0.26080000000000003,0.0945,0.082
1_1_2_1_2020_07_28_0,0.36006899525657615,,0.15474603318227412,0.15474603318227412,336.12576,2020-07-28,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,34.04,-11725,5219,0.15230000000000002,0.1268,0.156,0.1577,0.0741,0.0687
1_1_2_1_2020_07_28_1,0.8037954326149886,,0.2092544124764678,0.2092544124764678,45.64385,2020-07-28,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,34.04,-11726,5219,0.2543,0.17980000000000002,0.28190000000000004,0.28040000000000004,0.0441,0.021
1_1_2_2_2020_07_28_0,0.2342747111681643,,0.17474798108249656,0.17474798108249656,45.64385,2020-07-28,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,36.550000000000004,-11726,5219,0.2008,0.1721,0.18330000000000002,0.1923,0.1233,0.1072
1_1_2_1_2020_07_29_0,0.563271162123386,,0.17592537266525346,0.17592537266525346,336.12576,2020-07-29,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,37.74,-11725,5219,0.26380000000000003,0.19590000000000002,0.2548,0.27240000000000003,0.0916,0.0635
1_1_2_2_2020_07_29_0,0.37268445839874415,,0.19558779723286165,0.19558779723286165,336.12576,2020-07-29,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,33.94,-11725,5219,0.24830000000000002,0.1771,0.20980000000000001,0.21860000000000002,0.10260000000000001,0.08750000000000001
1_1_2_1_2020_07_30_0,0.8083358685731672,,0.2320875272095867,0.2320875272095867,336.12576,2020-07-30,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,35.03,-11725,5219,0.2786,0.19310000000000002,0.2886,0.2972,0.0489,0.029400000000000003
1_1_2_1_2020_07_31_0,0.1368721732920733,,0.19887404058528788,0.19887404058528788,336.12576,2020-07-31,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,39.31,-11725,5219,0.249,0.2398,0.20720000000000002,0.2388,0.186,0.1648
